activity,x-axis,y-axis,z-axis
Walking,-2.1383946,0.6946377,-1.56634
Walking,5.325556,18.959524,14.137921
Walking,-6.3607025,18.115063,1.1441092
Walking,3.1054392,12.026767,0.92618364
Walking,-1.3075534,6.1291566,0.14982383
Walking,-0.6537767,9.084772,0.08172209
Walking,5.053149,14.47843,-0.040861044
Walking,1.56634,11.264028,-2.4925237
Walking,1.1849703,10.732834,-1.920469
Walking,-0.7627395,1.1441092,-1.8387469
Walking,1.1849703,16.249075,9.80665
Walking,-3.173541,16.04477,0.313268
Walking,5.407278,14.09706,1.0760075
Walking,2.070293,8.308413,-3.255263
Walking,2.152015,9.888372,-0.23154591
Walking,3.8681788,15.854085,2.070293
Walking,-4.7126403,16.698545,-0.3405087
Walking,2.0294318,3.568531,-1.2258313
Walking,-1.7570249,2.6014864,-0.9942854
Walking,-0.84446156,3.636633,2.7649305
Walking,0.08172209,2.6832085,-6.510526
Walking,-1.9885708,6.510526,0.61291564
Walking,-0.53119355,8.894087,0.6537767
Walking,5.6660647,12.680544,0.08172209
Walking,-2.7921712,16.208214,-3.9499009
Walking,3.5276701,8.894087,-1.9477097
Walking,-0.84446156,-1.1849703,-2.1792557
Walking,2.7240696,18.537292,15.5135765
Walking,-4.0588636,11.563675,-0.3405087
Walking,4.440233,14.056199,1.56634
Walking,3.0645783,9.847511,-2.070293
Walking,3.9090397,9.997335,-0.19068487
Walking,2.982856,15.826844,2.5333846
Walking,-5.7477865,16.970953,-0.19068487
Walking,3.2961242,3.6774938,-1.6480621
Walking,-1.9477097,2.0294318,-1.6480621
Walking,3.214402,17.583868,14.369467
Walking,-4.630918,14.206022,0.19068487
Walking,5.938472,11.985906,-0.19068487
Walking,2.6832085,7.273266,-2.7513103
Walking,2.1792557,9.384419,0.313268
Walking,5.47538,14.9006605,0.7218784
Walking,-5.706926,18.578154,-1.7297841
Walking,3.8681788,3.336985,-1.525479
Walking,-3.0645783,0.6946377,-2.5606253
Walking,0.50395286,12.367276,9.534244
Walking,-2.8330324,0.38136974,-4.5219555
Walking,-1.4982382,5.8976107,1.334794
Walking,-0.6537767,7.9679036,-0.7218784
Walking,4.140586,12.762266,-0.95342433
Walking,2.152015,12.639683,-1.1441092
Walking,-1.0760075,13.715691,-0.53119355
Walking,-0.27240697,1.7297841,-0.50395286
Walking,-1.3075534,9.384419,4.7535014
Walking,3.5276701,12.980191,8.894087
Walking,-2.5333846,9.193735,-1.4982382
Walking,2.4925237,9.575105,1.4982382
Walking,0.313268,9.956474,0.6946377
Walking,4.2086873,12.9529505,-0.53119355
Walking,2.4925237,13.797412,-0.29964766
Walking,-3.759216,15.431854,0.5720546
Walking,-0.19068487,3.0237172,-0.8036005
Walking,0.88532263,8.812365,6.0474343
Walking,-5.134871,7.164303,0.53119355
Walking,4.630918,6.0474343,-3.8681788
Walking,-1.4573772,5.243834,-2.1383946
Walking,0.38136974,10.841797,1.9477097
Walking,3.173541,14.709975,1.1168685
Walking,0.27240697,15.173067,-5.175732
Walking,4.099725,4.7126403,-1.2258313
Walking,-3.255263,0.6537767,-2.6014864
Walking,3.9499009,18.04696,13.484144
Walking,-4.4810944,16.739407,0.84446156
Walking,1.4165162,12.108489,-0.040861044
Walking,0.7627395,9.697687,0.7218784
Walking,6.4015636,11.686258,0.040861044
Walking,2.8738933,11.413852,-0.23154591
Walking,-5.09401,15.6634,-0.53119355
Walking,1.3075534,2.8330324,-1.9885708
Walking,-2.982856,9.888372,3.759216
Walking,-0.42223078,3.0645783,0.53119355
Walking,2.6832085,1.4165162,-5.366417
Walking,-2.3426998,3.9090397,-1.525479
Walking,1.7570249,9.697687,0.23154591
Walking,3.5276701,14.859799,0.5720546
Walking,-3.9499009,17.924377,-3.9771416
Walking,4.399372,4.372132,-1.4165162
Walking,0.7627395,2.7240696,-1.607201
Walking,-2.6014864,5.243834,1.6480621
Walking,-3.8681788,3.990762,0.95342433
Walking,4.7943625,4.6036777,-5.407278
Walking,-3.5957718,5.012288,-0.53119355
Walking,0.53119355,10.310603,0.84446156
Walking,6.8237944,15.023244,0.38136974
Walking,-5.012288,17.052675,-2.9147544
Walking,4.6036777,4.7126403,-1.4982382
Walking,-2.6832085,0.10896278,-2.4108016
Walking,3.9090397,18.850561,14.1787815
Walking,-5.053149,12.340035,-0.7627395
Walking,3.5276701,14.1787815,1.5390993
Walking,3.336985,8.812365,-1.0351465
Walking,3.445948,9.343558,-0.14982383
Walking,2.0294318,14.47843,2.6014864
Walking,-5.5162406,17.62473,0.040861044
Walking,2.8738933,3.486809,-1.4165162
Walking,-2.982856,2.6832085,-1.4165162
Walking,1.3756552,8.662541,6.4015636
Walking,1.0760075,5.6252036,-6.1700177
Walking,-1.3756552,7.7772183,0.6946377
Walking,1.0760075,7.3958488,-1.2258313
Walking,4.399372,13.593107,0.46309182
Walking,0.92618364,13.6748295,-2.8738933
Walking,1.6480621,9.384419,-2.070293
Walking,-1.56634,1.8387469,-2.4108016
Walking,-0.3405087,11.727119,8.662541
Walking,0.313268,12.912089,9.425281
Walking,-1.4573772,3.9499009,-4.7943625
Walking,-3.718355,5.5162406,0.50395286
Walking,0.8036005,8.117727,0.23154591
Walking,4.5628166,12.026767,0.040861044
Walking,2.6014864,12.830367,0.23154591
Walking,-3.5276701,14.1787815,-0.88532263
Walking,-0.3405087,3.336985,-1.9885708
Walking,-3.173541,6.4015636,2.3018389
Walking,-1.4982382,6.0474343,2.7921712
Walking,3.9499009,2.9147544,-7.6273947
Walking,-2.070293,6.0474343,-0.84446156
Walking,0.61291564,9.888372,0.46309182
Walking,6.1291566,13.565866,0.38136974
Walking,-1.3075534,15.091345,-3.5276701
Walking,4.5219555,7.1234417,-1.2258313
Walking,-2.8330324,1.1168685,-2.1383946
Walking,1.879608,19.000385,13.715691
Walking,-0.5720546,5.7886477,2.1111538
Walking,3.2961242,2.3018389,-6.851035
Walking,-1.56634,7.668256,0.313268
Walking,-0.84446156,8.430995,-0.95342433
Walking,2.6832085,11.34575,0.08172209
Walking,3.9499009,14.7916975,2.7240696
Walking,-5.5571017,17.774553,0.53119355
Walking,2.5333846,4.1814466,-1.3075534
Walking,-2.3018389,1.9477097,-1.3756552
Walking,-2.9147544,6.851035,4.2904096
Walking,3.1463003,4.2495484,-6.2108784
Walking,-2.7240696,6.8237944,0.040861044
Walking,-0.42223078,8.049625,-0.6946377
Walking,5.8567495,12.830367,0.23154591
Walking,0.61291564,13.988097,-3.486809
Walking,2.9147544,9.302697,-1.525479
Walking,-1.9477097,1.4982382,-2.9556155
Walking,0.95342433,16.358038,12.721405
Walking,-5.6252036,12.871228,0.53119355
Walking,4.3312707,8.049625,-1.6480621
Walking,-0.14982383,5.243834,-1.4573772
Walking,1.4165162,11.372991,1.1441092
Walking,4.944186,15.431854,2.0294318
Walking,-5.434519,16.88923,-1.4573772
Walking,3.5276701,3.8681788,-1.56634
Walking,-3.173541,1.3756552,-1.56634
Walking,-0.88532263,8.730643,6.782933
Walking,3.1463003,3.9090397,-6.2789803
Walking,-2.7240696,7.6954966,0.53119355
Walking,-0.6946377,8.962189,0.92618364
Walking,5.7477865,12.408136,0.08172209
Walking,1.1441092,11.985906,-1.7570249
Walking,-1.334794,12.026767,-1.0760075
Walking,-0.8036005,2.3426998,-2.8738933
Walking,-3.486809,0.42223078,-1.8387469
Walking,2.2201166,14.941522,12.108489
Walking,-4.372132,11.223166,-1.3756552
Walking,1.6480621,12.912089,0.7627395
Walking,2.070293,9.302697,-0.6537767
Walking,2.6832085,10.501288,-0.08172209
Walking,3.8273177,14.669114,2.6832085
Walking,-4.3312707,16.43976,-0.53119355
Walking,3.636633,5.7886477,-0.95342433
Walking,-2.9147544,1.7570249,-1.607201
Walking,3.568531,14.7916975,10.501288
Walking,-1.1168685,9.888372,-1.2258313
Walking,3.568531,13.715691,-0.23154591
Walking,-0.46309182,7.9270425,-0.42223078
Walking,5.7886477,11.563675,0.10896278
Walking,1.6889231,13.143636,-2.6832085
Walking,2.5333846,10.841797,-0.95342433
Walking,-2.2201166,0.8036005,-3.445948
Walking,-3.0645783,10.61025,6.6331096
Walking,-1.920469,9.615966,4.671779
Walking,3.0237172,3.990762,-5.134871
Walking,-4.0588636,4.5219555,-0.040861044
Walking,-1.4165162,8.894087,-0.27240697
Walking,6.701211,11.454713,-0.5720546
Walking,0.5720546,13.715691,-0.0
Walking,-2.1383946,12.639683,-0.23154591
Walking,-1.3756552,1.5390993,-2.7513103
Walking,-0.8036005,13.443283,8.689782
Walking,-5.202973,14.669114,0.7627395
Walking,3.0645783,12.9529505,0.8036005
Walking,2.1111538,7.9270425,-2.6423476
Walking,2.0294318,11.536434,0.92618364
Walking,3.5957718,14.015338,1.9477097
Walking,-2.7240696,17.079916,-1.879608
Walking,4.440233,5.243834,-0.46309182
Walking,-2.982856,1.1849703,-2.4925237
Walking,2.5606253,15.785983,12.067628
Walking,-2.7240696,13.715691,-0.42223078
Walking,-0.6537767,9.765789,-0.14982383
Walking,-1.0760075,9.00305,1.2258313
Walking,4.7535014,12.299174,-0.08172209
Walking,2.070293,12.067628,-0.95342433
Walking,-2.6014864,12.258313,-1.2258313
Walking,-0.50395286,3.568531,-1.4982382
Walking,-3.9771416,6.510526,2.2201166
Walking,-3.9090397,6.469665,-2.9147544
Walking,2.2609777,5.6660647,-2.1792557
Walking,2.7649305,9.697687,-0.53119355
Walking,1.2666923,9.234595,-0.08172209
Walking,5.2165933,13.211738,0.50395286
Walking,-3.0237172,15.241169,-2.6423476
Walking,2.6014864,8.471856,-1.9477097
Walking,-1.525479,0.23154591,-2.9147544
Walking,-0.5720546,15.472715,10.18802
Walking,-4.399372,16.3989,-0.29964766
Walking,5.434519,15.023244,1.0760075
Walking,2.4108016,8.281172,-3.173541
Walking,1.7978859,10.56939,0.5720546
Walking,3.8681788,14.628253,1.879608
Walking,-5.134871,18.428331,-0.23154591
Walking,0.08172209,10.691973,-1.334794
Walking,-1.7978859,2.5606253,-2.1111538
Walking,-2.8330324,1.7978859,-1.607201
Walking,-1.8387469,8.730643,7.6273947
Walking,2.4108016,5.7886477,-6.469665
Walking,-1.920469,7.6273947,0.10896278
Walking,0.53119355,8.730643,0.040861044
Walking,5.6252036,12.4489975,-0.0
Walking,1.8387469,11.836082,0.08172209
Walking,-4.0180025,13.443283,-0.9125633
Walking,-1.0760075,2.152015,-1.879608
Walking,-0.95342433,12.762266,8.158588
Walking,-5.053149,12.912089,-0.29964766
Walking,4.2086873,9.302697,-1.56634
Walking,0.7218784,6.2789803,-3.718355
Walking,1.5390993,11.182305,1.2258313
Walking,3.486809,15.050485,2.1111538
Walking,-4.9850473,17.883516,-0.19068487
Walking,4.140586,4.630918,-1.0351465
Walking,-2.7921712,0.92618364,-2.1792557
Walking,-1.3756552,13.293459,8.539958
Walking,-2.9556155,8.19945,-0.3405087
Walking,3.5276701,7.8180795,-1.3756552
Walking,-0.29964766,6.238119,-2.3699405
Walking,-0.29964766,9.80665,0.23154591
Walking,5.407278,13.715691,0.95342433
Walking,-5.47538,18.0061,-1.607201
Walking,4.7943625,6.238119,-1.0351465
Walking,-2.070293,0.23154591,-2.7240696
Walking,0.313268,16.04477,10.691973
Walking,0.19068487,4.1814466,-4.399372
Walking,-2.3426998,8.117727,0.7627395
Walking,-1.607201,7.9679036,-0.8036005
Walking,6.0474343,11.795221,0.46309182
Walking,0.88532263,12.980191,-2.2201166
Walking,-0.7627395,11.141444,-1.1441092
Walking,-1.6480621,1.1441092,-2.7240696
Walking,-0.53119355,15.554437,11.876944
Walking,-5.053149,11.836082,-0.3405087
Walking,4.0180025,9.575105,0.08172209
Walking,0.6946377,7.205164,-3.0237172
Walking,1.3756552,10.760075,0.6946377
Walking,4.440233,14.982383,1.879608
Walking,-5.5571017,18.659876,-0.9125633
Walking,5.47538,4.2904096,-0.9942854
Walking,-3.0645783,0.50395286,-2.4516625
Walking,0.53119355,12.258313,10.038197
Walking,-1.0351465,9.956474,-2.6832085
Walking,-1.9885708,9.343558,0.19068487
Walking,-0.95342433,9.656827,1.0351465
Walking,4.7943625,13.33432,-0.53119355
Walking,2.152015,11.836082,-0.27240697
Walking,-3.8681788,18.768839,-1.2666923
Walking,4.5219555,4.7535014,-1.2666923
Walking,-2.8738933,0.14982383,-2.7240696
Walking,0.95342433,12.980191,10.18802
Walking,0.38136974,10.269742,-3.8273177
Walking,-1.6889231,8.430995,-0.50395286
Walking,-0.040861044,9.152874,-0.23154591
Walking,5.8976107,12.299174,-0.14982383
Walking,2.070293,12.340035,-0.14982383
Walking,-2.8330324,12.980191,-1.3756552
Walking,-0.88532263,2.1792557,-2.9147544
Walking,-2.070293,10.528529,5.8976107
Walking,-2.7921712,11.495573,1.7978859
Walking,4.8216033,10.923519,-2.1111538
Walking,2.0294318,6.891896,-3.486809
Walking,1.879608,9.847511,0.53119355
Walking,3.9499009,15.241169,1.2666923
Walking,-5.202973,18.38747,-2.1792557
Walking,4.8216033,4.903325,-1.0351465
Walking,-2.2609777,0.19068487,-2.2201166
Walking,-0.23154591,14.669114,10.882658
Walking,1.7978859,5.284695,-4.903325
Walking,-2.8738933,7.082581,0.6537767
Walking,-0.10896278,8.049625,-0.88532263
Walking,5.175732,11.75436,0.27240697
Walking,1.7570249,13.443283,0.6946377
Walking,-3.8273177,13.865514,0.27240697
Walking,-0.84446156,2.7240696,-2.9147544
Walking,-1.607201,12.067628,8.158588
Walking,-3.5957718,8.812365,0.08172209
Walking,2.070293,7.8180795,-0.0
Walking,1.9885708,6.6331096,-2.7921712
Walking,1.1849703,11.032481,1.1441092
Walking,3.718355,14.9006605,1.6480621
Walking,-5.243834,17.583868,-0.42223078
Walking,4.0588636,4.862464,-0.95342433
Walking,-2.4108016,0.8036005,-2.3426998
Walking,0.19068487,12.489859,8.730643
Walking,-1.3756552,6.973618,-4.0588636
Walking,-1.3075534,9.302697,0.38136974
Walking,0.50395286,8.390134,0.50395286
Walking,5.134871,11.795221,0.19068487
Walking,1.7978859,13.375181,-1.6889231
Walking,-0.88532263,11.114203,-1.3075534
Walking,-1.920469,1.4165162,-2.5606253
Walking,-1.3756552,11.141444,5.7886477
Walking,-1.334794,7.43671,1.1441092
Walking,3.445948,6.891896,-3.3642259
Walking,-1.0351465,5.47538,-2.3018389
Walking,0.08172209,8.349273,-0.19068487
Walking,4.2086873,11.223166,0.14982383
Walking,2.3426998,12.789507,0.313268
Walking,-4.7126403,15.023244,0.10896278
Walking,-0.9942854,3.0237172,-1.607201
Walking,-0.7627395,7.7363577,4.0588636
Walking,-3.336985,7.5865335,2.7921712
Walking,5.053149,6.469665,-4.372132
Walking,-2.4925237,5.053149,-0.88532263
Walking,0.08172209,10.038197,0.3405087
Walking,5.09401,14.09706,0.42223078
Walking,-3.255263,16.126492,-3.336985
Walking,4.903325,6.2108784,-1.1168685
Walking,-2.1111538,-1.0760075,-2.8330324
Walking,1.3756552,16.930092,14.859799
Walking,-4.2904096,15.431854,-0.08172209
Walking,1.4165162,14.410328,0.38136974
Walking,1.2258313,8.580819,-0.27240697
Walking,5.6660647,11.264028,0.313268
Walking,1.3756552,13.252599,0.3405087
Walking,-5.243834,15.173067,0.6946377
Walking,-0.50395286,2.5333846,-2.1792557
Walking,-2.4108016,6.742072,3.8681788
Walking,-3.445948,6.238119,2.3018389
Walking,4.099725,5.938472,-5.366417
Walking,-1.4573772,5.434519,-2.1383946
Walking,1.2666923,10.691973,1.334794
Walking,4.3312707,14.369467,1.6480621
Walking,-4.862464,19.082108,-1.607201
Walking,5.012288,4.5628166,-0.9942854
Walking,-4.862464,0.14982383,-2.3699405
Walking,3.9090397,16.208214,14.246883
Walking,-1.4165162,14.056199,-0.040861044
Walking,-0.84446156,11.495573,-0.23154591
Walking,-0.10896278,10.310603,1.607201
Walking,4.8216033,11.727119,0.19068487
Walking,0.9942854,11.876944,0.95342433
Walking,-5.09401,14.206022,0.5720546
Walking,-0.3405087,3.173541,-1.607201
Walking,-2.5333846,9.384419,4.3312707
Walking,-3.5276701,10.269742,-0.23154591
Walking,4.7943625,9.997335,-1.9885708
Walking,0.14982383,6.5513873,-2.7921712
Walking,1.4982382,10.501288,0.95342433
Walking,4.4810944,14.328606,1.2666923
Walking,-3.718355,18.46919,-2.1383946
Walking,4.399372,4.671779,-0.5720546
Walking,-3.445948,0.95342433,-2.9147544
Walking,1.334794,17.24336,14.2877445
Walking,-3.3642259,11.795221,0.46309182
Walking,4.630918,10.378705,-1.9477097
Walking,-0.84446156,5.9793324,-2.7240696
Walking,1.1441092,10.147159,0.95342433
Walking,4.671779,14.246883,1.3075534
Walking,-3.9771416,18.46919,-2.7513103
Walking,5.2165933,4.8216033,-0.61291564
Walking,-3.255263,-0.53119355,-2.7513103
Walking,2.8738933,16.507862,14.137921
Walking,-3.3642259,12.789507,-0.8036005
Walking,0.040861044,10.079058,0.95342433
Walking,0.6537767,7.668256,0.46309182
Walking,3.5276701,12.680544,0.08172209
Walking,2.1792557,11.563675,-0.14982383
Walking,-4.7126403,14.056199,-0.29964766
Walking,-1.1168685,3.3778462,-1.6889231
Walking,-2.6423476,10.18802,4.5219555
Walking,-3.2961242,8.19945,-0.50395286
Walking,3.568531,5.706926,-3.9771416
Walking,-1.2666923,6.0474343,-1.3075534
Walking,1.1168685,9.234595,0.38136974
Walking,4.671779,15.6634,0.42223078
Walking,-2.6014864,15.595298,-4.0588636
Walking,-4.903325,13.565866,-0.3405087
Walking,-0.61291564,2.7649305,-1.7978859
Walking,-3.568531,1.4982382,-2.070293
Walking,-0.27240697,10.841797,8.349273
Walking,0.5720546,5.325556,-5.6252036
Walking,-2.3426998,7.1234417,0.5720546
Walking,-0.5720546,9.697687,1.1849703
Walking,5.012288,12.912089,-0.50395286
Walking,2.7240696,15.472715,2.3426998
Walking,-5.8158884,17.352324,-1.1849703
Walking,5.012288,4.4810944,-1.1849703
Walking,-2.7921712,0.42223078,-2.9556155
Walking,0.040861044,14.2877445,10.760075
Walking,-0.61291564,7.205164,-3.7864566
Walking,-1.0760075,9.084772,0.38136974
Walking,0.5720546,8.240311,-0.3405087
Walking,4.372132,11.985906,0.3405087
Walking,1.4982382,13.211738,-1.4982382
Walking,-3.336985,12.639683,-0.14982383
Walking,-1.2258313,2.3426998,-2.5333846
Walking,-1.9885708,14.056199,9.724928
Walking,-4.7535014,5.8976107,-1.4165162
Walking,0.6946377,4.4810944,-0.7627395
Walking,1.56634,6.66035,-3.568531
Walking,0.42223078,9.302697,-0.14982383
Walking,4.7126403,11.958665,-0.27240697
Walking,2.6832085,13.102775,-2.1383946
Walking,-0.19068487,11.264028,-1.0760075
Walking,-1.4982382,2.4108016,-2.3426998
Walking,-2.5606253,0.10896278,-2.6423476
Walking,1.1849703,15.213928,12.762266
Walking,-2.3426998,10.95076,-2.1383946
Walking,-1.6889231,9.615966,0.10896278
Walking,0.6946377,8.853226,0.50395286
Walking,3.5276701,11.223166,0.50395286
Walking,1.7570249,12.789507,-0.29964766
Walking,-4.2086873,13.906375,0.040861044
Walking,-0.9125633,2.8330324,-2.2609777
Walking,-2.4925237,11.032481,5.284695
Walking,-3.636633,16.167353,0.313268
Walking,5.243834,14.709975,-0.9125633
Walking,1.5390993,7.273266,-3.8681788
Walking,1.0760075,10.501288,0.6946377
Walking,3.8681788,14.669114,1.7978859
Walking,-5.202973,18.428331,-2.2609777
Walking,5.9793324,5.2165933,-0.42223078
Walking,-2.7921712,-0.08172209,-2.5333846
Walking,1.1168685,18.305748,15.213928
Walking,-6.0201936,18.237646,1.1441092
Walking,0.5720546,12.299174,0.5720546
Walking,2.152015,8.19945,-1.2258313
Walking,4.7535014,10.419566,0.14982383
Walking,0.88532263,13.443283,1.5390993
Walking,-7.164303,17.583868,1.1849703
Walking,1.9885708,4.099725,-1.334794
Walking,-3.1463003,2.2201166,-0.53119355
Walking,-3.5276701,7.8180795,2.8738933
Walking,3.445948,6.4424243,-6.0201936
Walking,-0.9125633,8.62168,1.0351465
Walking,0.53119355,9.00305,0.313268
Walking,4.7535014,11.686258,0.5720546
Walking,0.88532263,11.917805,0.7218784
Walking,-4.3312707,14.328606,-0.19068487
Walking,-0.88532263,2.3426998,-2.3699405
Walking,-3.3642259,9.615966,4.7535014
Walking,0.7218784,13.102775,11.073342
Walking,-1.6480621,5.09401,-3.9771416
Walking,-1.0351465,7.9679036,0.6946377
Walking,2.070293,8.076866,-2.5606253
Walking,2.3426998,9.575105,0.95342433
Walking,3.173541,14.628253,0.9942854
Walking,-3.9090397,17.774553,-3.3642259
Walking,5.053149,5.09401,-0.27240697
Walking,-3.1054392,-0.08172209,-2.7921712
Walking,2.9556155,18.700737,15.363752
Walking,-3.568531,12.026767,-1.3075534
Walking,1.1168685,10.269742,1.1441092
Walking,0.95342433,8.471856,-0.46309182
Walking,4.5219555,11.114203,0.42223078
Walking,0.9942854,11.727119,1.4982382
Walking,-5.8567495,15.636159,0.7218784
Walking,0.84446156,4.6036777,-1.525479
Walking,-3.405087,4.6036777,0.08172209
Walking,-1.7297841,3.9090397,1.7978859
Walking,0.5720546,1.7297841,-6.1291566
Walking,-1.4982382,4.944186,-2.4925237
Walking,0.92618364,10.651112,0.95342433
Walking,2.9147544,14.137921,0.7627395
Walking,1.5390993,12.871228,0.08172209
Walking,-6.3198414,15.5135765,1.0760075
Walking,0.6946377,3.568531,-1.3756552
Walking,-3.1054392,4.372132,0.53119355
Walking,-3.9771416,2.152015,1.0760075
Walking,1.3075534,3.336985,-5.053149
Walking,-1.8387469,4.4810944,-2.5333846
Walking,1.3075534,11.223166,0.9942854
Walking,4.7535014,13.211738,0.50395286
Walking,-0.19068487,13.715691,-2.9147544
Walking,-0.7218784,5.134871,6.701211
Walking,-1.0351465,5.325556,6.742072
Walking,-0.8036005,5.243834,6.6331096
Walking,-0.7627395,5.366417,6.6331096
Walking,-0.95342433,5.243834,6.6331096
Walking,-0.9942854,5.325556,6.742072
Walking,-0.46309182,5.325556,6.4424243
Walking,-0.6537767,5.175732,6.851035
Walking,0.5720546,9.80665,-0.53119355
Walking,-0.0,10.18802,-0.5720546
Walking,-0.23154591,9.847511,-0.6946377
Walking,0.14982383,10.079058,-0.50395286
Walking,0.14982383,10.147159,-0.61291564
Walking,0.61291564,9.956474,-0.6946377
Walking,0.10896278,9.997335,-0.50395286
Walking,-0.10896278,10.038197,-0.53119355
Walking,-0.08172209,10.119919,-0.38136974
Walking,0.313268,9.997335,-0.61291564
Walking,0.3405087,9.997335,-0.5720546
Walking,0.38136974,10.079058,-0.53119355
Walking,0.27240697,10.038197,-0.50395286
Walking,0.38136974,9.997335,-0.61291564
Walking,0.50395286,10.038197,-0.61291564
Walking,0.46309182,9.997335,-0.42223078
Walking,0.50395286,9.997335,-0.42223078
Walking,0.38136974,9.997335,-0.3405087
